Cliente,Fecha,Importe,Estado
10243,07/05/2020,85030,Completado
9828,07/05/2020,44398,Completado
9489,07/05/2020,11004,Completado
10433,07/05/2020,54649,Completado
9807,07/05/2020,66750,Completado
10400,07/05/2020,41638,Completado
9166,07/05/2020,22837,Completado
10401,07/05/2020,81549,Completado
9619,07/05/2020,92598,Completado
9509,07/05/2020,36852,Completado
9261,07/05/2020,63016,Completado
10590,08/05/2020,34865,Completado
10002,08/05/2020,37476,Completado
10063,08/05/2020,98269,Completado
9744,08/05/2020,26625,Completado
10133,08/05/2020,77250,Completado
9233,08/05/2020,60561,Completado
10152,08/05/2020,85812,Completado
10410,08/05/2020,52717,Completado
10275,08/05/2020,99377,Completado
10212,08/05/2020,91596,Completado
10383,08/05/2020,12915,Completado
9418,08/05/2020,91615,Completado
9474,08/05/2020,13201,Completado
9232,08/05/2020,77430,Completado
9895,08/05/2020,71837,Completado
10264,08/05/2020,33036,Completado
10211,08/05/2020,7855,Completado
9635,08/05/2020,91444,Completado
9177,08/05/2020,23369,Completado
9218,08/05/2020,95960,Completado
9571,09/05/2020,70194,Completado
9354,09/05/2020,6799,Completado
9784,09/05/2020,44705,Completado
9288,09/05/2020,84349,Completado
9759,09/05/2020,66211,Completado
10043,09/05/2020,29616,Completado
9332,09/05/2020,44367,Completado
9715,09/05/2020,1346,Completado
9084,09/05/2020,84145,Completado
9960,09/05/2020,98026,Completado
9864,09/05/2020,36484,Completado
10472,09/05/2020,27845,Completado
9598,09/05/2020,42298,Completado
10227,09/05/2020,41458,Completado
9958,09/05/2020,78860,Completado
10402,09/05/2020,64872,Completado
10141,09/05/2020,57077,Completado
9766,09/05/2020,1666,Completado
10212,09/05/2020,73973,Completado
10483,09/05/2020,36207,Completado
9455,10/05/2020,75720,Completado
10321,10/05/2020,18702,Completado
9061,10/05/2020,31065,Completado
9081,10/05/2020,53888,Completado
9506,10/05/2020,69878,Completado
10167,10/05/2020,78072,Completado
10314,10/05/2020,91475,Completado
10568,10/05/2020,47854,Completado
9141,10/05/2020,92068,Completado
9536,10/05/2020,20744,Completado
9511,10/05/2020,18042,Completado
9468,10/05/2020,56073,Completado
9470,10/05/2020,95363,Completado
9680,10/05/2020,14025,Completado
10098,10/05/2020,42968,Completado
9356,10/05/2020,78513,Completado
9574,10/05/2020,14789,Completado
10479,10/05/2020,87702,Completado
10196,10/05/2020,83049,Completado
9062,10/05/2020,93094,Completado
9011,11/05/2020,10733,Completado
9912,11/05/2020,31615,Completado
9315,11/05/2020,14253,Completado
10465,11/05/2020,34278,Completado
10518,11/05/2020,76760,Completado
10309,11/05/2020,53468,Completado
10342,11/05/2020,8600,Completado
10043,11/05/2020,33362,Completado
9760,11/05/2020,8847,Completado
10004,11/05/2020,3397,Completado
10213,11/05/2020,36036,Completado
10370,11/05/2020,23178,Completado
9966,11/05/2020,35136,Completado
9996,11/05/2020,56703,Completado
10540,11/05/2020,26841,Completado
10430,11/05/2020,3312,Completado
10444,11/05/2020,12473,Completado
9307,11/05/2020,63056,Completado
10338,11/05/2020,96361,Completado
9302,11/05/2020,68539,Completado
10108,12/05/2020,81114,Completado
10408,12/05/2020,54755,Completado
10483,12/05/2020,34399,Completado
10046,12/05/2020,1051,Completado
9565,12/05/2020,85563,Completado
10053,12/05/2020,19657,Completado
10144,12/05/2020,53395,Completado
10634,12/05/2020,21732,Completado
10124,12/05/2020,54801,Completado
10051,12/05/2020,35559,Completado
10000,12/05/2020,3646,Completado
9897,12/05/2020,8515,Completado
9711,12/05/2020,46890,Completado
10159,12/05/2020,68040,Completado
9087,12/05/2020,46695,Completado
10386,12/05/2020,73161,Completado
10512,12/05/2020,55881,Completado
9391,12/05/2020,30079,Completado
10075,12/05/2020,94880,Completado
9916,12/05/2020,3948,Completado
10367,13/05/2020,80755,Completado
9192,13/05/2020,3634,Completado
9942,13/05/2020,11144,Completado
9777,13/05/2020,66798,Completado
9177,13/05/2020,57262,Completado
10229,13/05/2020,25073,Completado
10594,13/05/2020,70547,Completado
9985,13/05/2020,74061,Completado
10582,13/05/2020,51496,Completado
9393,13/05/2020,32574,Completado
9958,13/05/2020,88246,Completado
9669,13/05/2020,11168,Completado
9038,13/05/2020,17251,Completado
10158,13/05/2020,75272,Completado
9721,13/05/2020,5652,Completado
9322,13/05/2020,27672,Completado
10001,13/05/2020,14503,Completado
10129,13/05/2020,86211,Completado
10118,13/05/2020,40357,Completado
9950,13/05/2020,91803,Completado
9189,14/05/2020,91417,Completado
10165,14/05/2020,16706,Completado
9865,14/05/2020,1091,Completado
9152,14/05/2020,6409,Completado
9889,14/05/2020,29239,Completado
10564,14/05/2020,33012,Completado
9581,14/05/2020,60780,Completado
10560,14/05/2020,85493,Completado
9212,14/05/2020,46841,Completado
9082,14/05/2020,77414,Completado
10485,14/05/2020,96422,Completado
10449,14/05/2020,98342,Completado
9229,14/05/2020,72026,Completado
9042,14/05/2020,89816,Completado
10004,14/05/2020,88292,Completado
9237,14/05/2020,70672,Completado
10214,14/05/2020,72196,Completado
9547,14/05/2020,92266,Completado
9111,14/05/2020,82922,Completado
10024,14/05/2020,51341,Completado
9037,15/05/2020,48493,Completado
9053,15/05/2020,36672,Completado
9987,15/05/2020,19034,Completado
9115,15/05/2020,41063,Completado
9266,15/05/2020,92293,Completado
9164,15/05/2020,13943,Completado
10606,15/05/2020,14555,Completado
9780,15/05/2020,83171,Completado
10100,15/05/2020,5451,Completado
10387,15/05/2020,26936,Completado
9393,15/05/2020,18069,Completado
9891,15/05/2020,17844,Completado
10306,15/05/2020,79654,Completado
9757,15/05/2020,25107,Completado
10091,15/05/2020,21045,Completado
9517,15/05/2020,96319,Completado
9072,15/05/2020,43655,Completado
10165,15/05/2020,1507,Completado
10377,15/05/2020,33334,Completado
10490,15/05/2020,62119,Completado
10361,16/05/2020,66972,Completado
10169,16/05/2020,52351,Completado
10429,16/05/2020,21215,Completado
9602,16/05/2020,89284,Completado
9368,16/05/2020,31153,Completado
10445,16/05/2020,412,Completado
10186,16/05/2020,7505,Completado
10101,16/05/2020,87963,Completado
10446,16/05/2020,59873,Completado
10585,16/05/2020,77758,Completado
10091,16/05/2020,34561,Completado
10357,16/05/2020,69324,Completado
9036,16/05/2020,14561,Completado
9383,16/05/2020,75546,Completado
10415,16/05/2020,89877,Completado
9198,16/05/2020,74299,Completado
10009,16/05/2020,49382,Completado
10268,16/05/2020,51676,Completado
9119,16/05/2020,94025,Completado
9791,16/05/2020,64915,Completado
10007,17/05/2020,32120,Completado
10484,17/05/2020,4039,Completado
9810,17/05/2020,50593,Completado
10576,17/05/2020,77357,Completado
9611,17/05/2020,24374,Completado
10229,17/05/2020,4876,Completado
10153,17/05/2020,59036,Completado
9566,17/05/2020,38528,Completado
9256,17/05/2020,26464,Completado
10470,17/05/2020,98348,Completado
10230,17/05/2020,90741,Completado
10499,17/05/2020,43737,Completado
10298,17/05/2020,83752,Completado
9327,17/05/2020,61017,Completado
9591,17/05/2020,26793,Completado
9448,17/05/2020,98488,Completado
9696,17/05/2020,56474,Completado
10178,17/05/2020,22265,Completado
9448,17/05/2020,57189,Completado
9609,17/05/2020,22274,Completado
9708,18/05/2020,50097,Completado
10226,18/05/2020,50291,Completado
10132,18/05/2020,45618,Completado
9973,18/05/2020,12921,Completado
9698,18/05/2020,10651,Completado
9012,18/05/2020,99538,Completado
10410,18/05/2020,53276,Completado
9009,18/05/2020,76794,Completado
9666,18/05/2020,80335,Completado
10556,18/05/2020,20418,Completado
10289,18/05/2020,27711,Completado
10194,18/05/2020,19837,Completado
9045,18/05/2020,18367,Completado
9253,18/05/2020,30185,Completado
9098,18/05/2020,52446,Completado
9656,18/05/2020,99167,Completado
10640,18/05/2020,80007,Completado
10520,18/05/2020,49677,Completado
10350,18/05/2020,60731,Completado
10346,18/05/2020,41985,Completado
9968,19/05/2020,63540,Completado
10518,19/05/2020,99395,Completado
10365,19/05/2020,10420,Completado
10090,19/05/2020,21200,Completado
9478,19/05/2020,14813,Completado
10633,19/05/2020,59986,Completado
10120,19/05/2020,21440,Completado
9590,19/05/2020,98108,Completado
9946,19/05/2020,96778,Completado
9131,19/05/2020,93255,Completado
9221,19/05/2020,77080,Completado
9113,19/05/2020,26476,Completado
10304,19/05/2020,22800,Completado
9461,19/05/2020,28758,Completado
9944,19/05/2020,86682,Completado
10327,19/05/2020,16304,Completado
9314,19/05/2020,47863,Completado
9033,19/05/2020,9142,Completado
9963,19/05/2020,10684,Completado
10106,19/05/2020,64321,Completado
9098,20/05/2020,28000,Completado
9581,20/05/2020,1367,Completado
10097,20/05/2020,47927,Completado
9359,20/05/2020,44723,Completado
9001,20/05/2020,37606,Completado
9641,20/05/2020,68177,Completado
9098,20/05/2020,87693,Completado
10540,20/05/2020,61662,Completado
9529,20/05/2020,52011,Completado
10388,20/05/2020,3917,Completado
10159,20/05/2020,21653,Completado
10432,20/05/2020,66378,Completado
9914,20/05/2020,91201,Completado
10170,20/05/2020,29768,Completado
9538,20/05/2020,18458,Completado
9587,20/05/2020,35203,Completado
9175,20/05/2020,27039,Completado
9117,20/05/2020,55683,Completado
10052,20/05/2020,62992,Completado
10456,20/05/2020,10438,Completado
9029,21/05/2020,50994,Completado
9017,21/05/2020,1708,Completado
10113,21/05/2020,56459,Completado
9145,21/05/2020,4173,Completado
10426,21/05/2020,7785,Completado
10107,21/05/2020,81896,Completado
9414,21/05/2020,78504,Completado
10407,21/05/2020,64093,Completado
10293,21/05/2020,87449,Completado
9721,21/05/2020,53809,Completado
9886,21/05/2020,13709,Completado
9935,21/05/2020,2804,Completado
9995,21/05/2020,84194,Completado
9366,21/05/2020,25886,Completado
10280,21/05/2020,38032,Completado
9771,21/05/2020,86798,Completado
9200,21/05/2020,13697,Completado
10481,21/05/2020,30967,Completado
9182,21/05/2020,70845,Completado
9235,21/05/2020,92780,Completado
9815,22/05/2020,94810,Completado
10414,22/05/2020,60968,Completado
9879,22/05/2020,86874,Completado
9224,22/05/2020,21547,Completado
10266,22/05/2020,95631,Completado
10112,22/05/2020,64148,Completado
10619,22/05/2020,91682,Completado
10137,22/05/2020,76593,Completado
9842,22/05/2020,38057,Completado
10502,22/05/2020,4687,Completado
9892,22/05/2020,59730,Completado
10006,22/05/2020,7045,Completado
9968,22/05/2020,67316,Completado
9080,22/05/2020,84318,Completado
10262,22/05/2020,34475,Completado
9412,22/05/2020,8527,Completado
9088,22/05/2020,84693,Completado
9865,22/05/2020,29187,Completado
9252,22/05/2020,91380,Completado
10022,22/05/2020,91049,Completado
9283,23/05/2020,40798,Completado
10527,23/05/2020,34326,Completado
10169,23/05/2020,64096,Completado
10054,23/05/2020,7721,Completado
9930,23/05/2020,91761,Completado
9462,23/05/2020,75464,Completado
10109,23/05/2020,30934,Completado
9801,23/05/2020,43436,Completado
9784,23/05/2020,20056,Completado
9784,23/05/2020,80774,Completado
9548,23/05/2020,65971,Completado
9150,23/05/2020,71201,Completado
9278,23/05/2020,13867,Completado
10358,23/05/2020,65240,Completado
10630,23/05/2020,52513,Completado
10233,23/05/2020,66591,Completado
9729,23/05/2020,13143,Completado
10204,23/05/2020,28241,Completado
9075,23/05/2020,57360,Completado
10420,23/05/2020,86366,Completado
9466,24/05/2020,15346,Completado
9815,24/05/2020,13125,Completado
9322,24/05/2020,69485,Completado
10313,24/05/2020,10228,Completado
10028,24/05/2020,44675,Completado
9388,24/05/2020,29704,Completado
10277,24/05/2020,415,Completado
10443,24/05/2020,42852,Completado
9414,24/05/2020,83911,Completado
10551,24/05/2020,39076,Completado
9346,24/05/2020,46050,Completado
9807,24/05/2020,81787,Completado
10336,24/05/2020,68572,Completado
10077,24/05/2020,741,Completado
9982,24/05/2020,14050,Completado
9553,24/05/2020,44991,Completado
10589,24/05/2020,43105,Completado
10246,24/05/2020,81753,Completado
9678,24/05/2020,9689,Completado
10286,24/05/2020,61276,Completado
10077,25/05/2020,80244,Completado
9674,25/05/2020,30839,Completado
9569,25/05/2020,87288,Completado
9580,25/05/2020,25162,Completado
9810,25/05/2020,63305,Completado
9155,25/05/2020,10693,Completado
9422,25/05/2020,63643,Completado
9569,25/05/2020,11643,Completado
9476,25/05/2020,29324,Completado
9487,25/05/2020,96733,Completado
9419,25/05/2020,91730,Completado
9937,25/05/2020,55370,Completado
10143,25/05/2020,75945,Completado
9491,25/05/2020,37570,Completado
10492,25/05/2020,543,Completado
9336,25/05/2020,91843,Completado
10589,25/05/2020,31560,Completado
9185,25/05/2020,74858,Completado
9941,25/05/2020,93127,Completado
10302,25/05/2020,60603,Completado
10419,26/05/2020,85085,Completado
9868,26/05/2020,30748,Completado
10406,26/05/2020,12817,Completado
9572,26/05/2020,70778,Completado
10100,26/05/2020,82167,Completado
9469,26/05/2020,52954,Completado
9313,26/05/2020,64726,Completado
9992,26/05/2020,30684,Completado
9548,26/05/2020,80195,Completado
9626,26/05/2020,26257,Completado
9901,26/05/2020,7213,Completado
9598,26/05/2020,37689,Completado
10222,26/05/2020,68268,Completado
9807,26/05/2020,43384,Completado
9440,26/05/2020,99158,Completado
10644,26/05/2020,32750,Completado
9191,26/05/2020,48591,Completado
9856,26/05/2020,40847,Completado
9021,26/05/2020,16082,Completado
9098,26/05/2020,15799,Completado
9858,27/05/2020,80494,Completado
9467,27/05/2020,95327,Completado
10408,27/05/2020,22061,Completado
9014,27/05/2020,24307,Completado
9861,27/05/2020,87626,Completado
9492,27/05/2020,84452,Completado
9793,27/05/2020,10441,Completado
9147,27/05/2020,74487,Completado
10561,27/05/2020,26613,Completado
10185,27/05/2020,8107,Completado
9862,27/05/2020,2782,Completado
9518,27/05/2020,65091,Completado
10295,27/05/2020,18309,Completado
9631,27/05/2020,72948,Completado
9030,27/05/2020,12127,Completado
9949,27/05/2020,42633,Completado
9336,27/05/2020,42825,Completado
10619,27/05/2020,41601,Completado
10620,27/05/2020,68326,Completado
10461,27/05/2020,30426,Completado
10137,28/05/2020,95725,Completado
9624,28/05/2020,40028,Completado
9228,28/05/2020,6558,Completado
10221,28/05/2020,19606,Completado
9542,28/05/2020,7690,Completado
9017,28/05/2020,31363,Completado
10180,28/05/2020,16091,Completado
9995,28/05/2020,22502,Completado
9314,28/05/2020,24444,Completado
9752,28/05/2020,49960,Completado
9725,28/05/2020,54910,Completado
9865,28/05/2020,88602,Completado
10402,28/05/2020,53121,Completado
9183,28/05/2020,98999,Completado
9975,28/05/2020,24587,Completado
10441,28/05/2020,83725,Completado
9070,28/05/2020,67720,Completado
10608,28/05/2020,10636,Completado
9375,28/05/2020,7462,Completado
9352,28/05/2020,30021,Completado
9677,29/05/2020,78318,Completado
9988,29/05/2020,66439,Completado
9825,29/05/2020,67641,Completado
9444,29/05/2020,9775,Completado
9699,29/05/2020,62931,Completado
9188,29/05/2020,84857,Completado
9217,29/05/2020,14573,Completado
9104,29/05/2020,31825,Completado
9630,29/05/2020,61355,Completado
9689,29/05/2020,66582,Completado
10605,29/05/2020,26595,Completado
9227,29/05/2020,59992,Completado
9931,29/05/2020,32254,Completado
9792,29/05/2020,4867,Completado
10219,29/05/2020,40637,Completado
10526,29/05/2020,4106,Completado
9827,29/05/2020,71633,Completado
10251,29/05/2020,57278,Completado
10340,29/05/2020,1863,Completado
9396,29/05/2020,72503,Completado
9604,30/05/2020,95430,Completado
10247,30/05/2020,81851,Completado
9367,30/05/2020,75942,Completado
10446,30/05/2020,90042,Completado
9813,30/05/2020,82937,Completado
10142,30/05/2020,33170,Completado
10169,30/05/2020,26281,Completado
9610,30/05/2020,74916,Completado
9048,30/05/2020,83412,Completado
9511,30/05/2020,21961,Completado
10564,30/05/2020,49436,Completado
10377,30/05/2020,80150,Completado
10139,30/05/2020,85608,Completado
10305,30/05/2020,38178,Completado
10438,30/05/2020,77582,Completado
10611,30/05/2020,97375,Completado
10113,30/05/2020,49336,Completado
10354,30/05/2020,35513,Completado
9210,30/05/2020,40603,Completado
9316,30/05/2020,22971,Completado
10097,31/05/2020,99002,Completado
10242,31/05/2020,78242,Completado
10080,31/05/2020,90848,Completado
10318,31/05/2020,85301,Completado
10617,31/05/2020,81592,Completado
10507,31/05/2020,51822,Completado
9676,31/05/2020,92506,Completado
9705,31/05/2020,38124,Completado
10399,31/05/2020,84248,Completado
9052,31/05/2020,34089,Completado
9294,31/05/2020,70684,Completado
9788,31/05/2020,11582,Completado
10307,31/05/2020,17165,Completado
10276,31/05/2020,30775,Completado
9889,31/05/2020,24845,Completado
10240,31/05/2020,29656,Completado
9265,31/05/2020,56413,Completado
9740,31/05/2020,72513,Completado
10568,31/05/2020,3972,Completado
